"ID","Label","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","control_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"178","178",2.49574557659788,NA,5.784131377580234,NA,NA,5.4864870661376095,NA,NA,NA,NA,NA,NA,NA,NA,-5.024280197381316,NA,NA,-3.3895662098303347,NA,-5.349921311668545,NA,NA,NA,NA,-5.994069092467974,-4.041330277751804,-4.669918434069654,-9.012895594198756,-8.948512242252306,2.694802574998704,9.320396614193136,7.015530595239287,3.246052991586783,8.769818998806205,5.19077206070909,8.982161394601444,5.770832068067946,-4.585265743488389,-1.1996613908741693,-6.155696309429288,-6.273565122989062,-6.70540261625063,-2.030265655883582,-3.272740550195259,-5.151509209040714,NA,NA,-6.178033029837536,NA,4.347270693924628,1.3840104502855937,3.883009016332796,1.995853046545701,-0.9662566198875169,4.692463577527359,NA,NA,NA,"2","4","4","4","2","3","2","4","4","2","1"
"237","237",0.6245115585115535,0.1886162126145443,-5.131797787655838,-8.534090959243922,-4.378491970308712,-3.04405613784202,-3.3341409950795224,-4.232638002408404,-0.6254831624694681,-0.7649757544460947,2.8456452231110454,3.2608038322721704,3.344285716420636,7.280835305758778,2.3738131775698506,2.4147853850719976,-3.8815372528865844,-4.631877913775995,-5.003755910152403,-1.6028079881293351,-1.0661357046432869,-3.535868626289414,-3.9981246472579244,-0.43507132491994227,-0.44185142452678505,-0.2038910681376187,3.4297303319766854,-5.90725656724047,-1.9611497190146672,5.983393077311582,5.523916815272468,9.258727501016356,4.169916188427244,4.55454439740582,5.630144299129505,1.196173964568576,4.875153332142819,-2.816691794734428,1.3582163772778877,1.3552453329116325,0.25524415151633306,3.8860300917422066,0.47850510301400817,0.7922180445161899,0.9143476981350602,1.082694814306226,4.18550476809008,-1.2217206746494007,-0.679688697196255,-4.440361833922246,-0.11258106387388622,-0.3993561729991981,3.298998193331176,-1.1162619894229096,-0.5284755604971565,NA,NA,NA,"4","4","4","4","4","4","3","4","4","4","4"
"1767","1767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.07576500527,-6.363523876534696,6.000308320720006,7.0453920953683244,6.890018753144421,5.341755876900532,6.419790190802104,6.606391832738012,5.691454352060777,6.093260238670982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2","2","3","1","2","1","4","1","1"
"3071","3071",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7135643389883448,0.8901599450667597,0.5143892192499919,1.035168744016012,0.5029480951826031,-0.2264255199609586,0.49407145304904887,NA,NA,NA,NA,NA,NA,1.4834384273123078,-0.18386172588956384,NA,2.7666593979351415,0.9771235147065305,-3.7101588675928454,-3.6214806886570976,4.91279533652607,5.436890754308411,4.715483680606592,3.9775600808979306,5.0842757626164,5.372777898305014,5.520962332802352,4.204743971716795,NA,NA,NA,NA,1.5390078987721516,NA,NA,2.0271979219067724,1.3328625365658162,1.1337659857417677,-0.3677402514857313,1.914097778948225,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","3","4","3","1","3","2","4","4","4"
"2888","2888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.000513491430535,-5.613640545551718,3.855865671641265,5.435404281831147,5.286829373920355,4.838840793459944,4.549465206440189,4.416649073350772,3.8980752607757445,3.9955897068170536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","1","3","1","1","2","2","4","2","1"
"6445","6445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.823763298088345,-5.934874030699177,5.10710313655197,5.433038251680067,4.665128311406036,4.825837333564422,5.0004911466213215,4.919889333372478,5.130447876245711,4.433035438732901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","3","1","2","2","1","1","4","1","1"
"5528","5528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.510033510246352,-6.421761337079879,4.821831213363037,4.897909191405422,5.369086704381818,4.463876433158401,5.416127814689734,5.154432024635831,5.103669791349848,4.800922747360499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","1","3","3","3","1","1","4","1","2"
"5950","5950",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5266575660984536,1.0862087035520496,1.6380630034939188,1.7568375048827214,-0.027936855897696233,0.6854203591639987,1.1797609915547795,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8238686853770112,1.1438970228719114,-5.393768435508999,-4.006255820798618,4.65611692958824,5.753713946216859,6.015764170688879,4.573818347515978,5.418129359224274,5.2020175013760195,5.388288110095459,4.500021755193359,NA,NA,NA,NA,0.6585106184696166,-0.3095246855093343,NA,NA,NA,NA,NA,NA,-0.14486687913346685,-0.30088309859512563,0.9588138436487785,-0.6050926947061157,-0.284942778896184,0.5053378262247179,NA,NA,NA,"3","2","1","3","2","1","1","2","4","1","4"
"4585","4585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.673772676408209,-4.954898739761045,5.691464434693167,5.932966176105914,4.80916311968393,4.769463292146046,4.696848136589814,5.679550871210495,3.81875737528998,4.838528990430866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","2","3","4","1","1","3","4","3","1"
"128","128",-0.2830821397290677,0.8453258892479418,-0.8482660093148908,1.7632678876856929,1.0245853149512847,0.4556004330053405,1.58400846198235,1.1636218254394244,0.4249392527050162,0.6517180088380954,-0.0869645638963128,-1.0695200843797927,-0.511903816601329,-1.1115498788476046,0.1961175758327549,-0.9322904531442582,0.5996460622462685,1.307667454680356,0.17925942570334286,0.7080213924340946,-0.4203866365429185,0.7386825727344046,1.7212380932178846,0.9825555204834764,1.1284080289770202,0.38326298812079784,-0.6862570962589913,0.4836007148474053,-0.5859193695323839,2.0859033876853807,0.07401555293105488,-0.5256305093152172,0.7820369453651423,-0.34637108361187074,-0.1003377267266039,1.2376373783704722,0.498954805636064,2.611533897000591,1.3038664423202349,2.432274471297248,2.0118878347543223,1.4999840181529933,2.186241114411981,1.5869485820493061,2.5695041025327825,0.5576162677784602,-0.04202979446781541,1.2656376602125476,0.13722963123553455,1.3379751050970832,0.599292532362675,0.1743532796576588,-0.4252927825886168,0.8823746720917498,-0.2460333568852633,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"3516","3516",-0.1799609480578539,0.9266339075837813,-0.48343851663418036,1.2818136994897564,0.8431276918218842,0.2587250596100219,1.3653199152516606,1.4351748166013714,0.9964888089334956,0.19184118994371957,-0.24684481772415623,-1.3722745618470746,-1.2433336266576518,-1.0899725095460404,-0.06688386966629167,-1.173478725307941,-0.15336111711161493,1.0230886398797416,-0.0835062157619042,1.1764497569913601,0.06985490134971073,0.4386860076678758,1.5641157517907942,1.1254297441229149,1.1065948556416494,0.8094870632071256,-0.562787498639949,0.643630180239203,-0.7286443816078716,1.403924088185768,-0.5146892450497873,-0.36132812793817237,0.6617605119415764,-0.4448343437000766,0.165856882967919,0.9204855715515841,0.48179956388370826,1.7652522161239403,0.7421635762442023,1.848758431885841,1.9186133332355517,0.6752797065778999,1.2380672052178525,0.9221245243020562,2.0475542684249746,0.12894093518942285,0.2823020523010342,1.305390692180783,0.19879583653913357,0.7546286885836686,0.3159426809157928,-0.6805461280177028,-0.5271850109060878,0.4959036289736609,-0.610691226667992,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"144","144",-0.07804485107144288,0.5002586864928631,-0.7390484724519624,1.0969728723858125,0.32058607316036003,0.6983419481540096,1.2766454857183156,1.2378397043825409,0.4614529051570848,1.047874858809223,0.271488059583767,-0.6050097315991501,-0.18996484557331783,-0.04909801357659305,0.3495329106552134,-0.228770626909089,-0.14086683199672834,0.3986309242318029,-0.1796726133324995,0.5394977562285312,-0.03880578133578183,0.7763867992254454,1.652884590408373,0.876497791182917,0.578303537564306,0.3771281508932951,-0.22788158070585496,-0.18531983840447097,-0.790329570003621,2.577252901264796,0.6003647244302961,0.741231556427028,1.1398624806588273,0.5615589430945249,0.562447989297759,1.838204428812837,1.061817629587388,1.8360213448377714,1.4373904206059684,2.0156939581702744,1.9768881768344997,1.7869233312611819,2.014804911967044,1.5154352716774042,2.391933062860332,0.4150448860258322,0.555911718022557,0.9545426422543635,0.37623910469006105,1.275756439515085,0.4993696402896255,0.03791673513254423,0.17878356712926546,0.5774144913610755,-8.890462032269397e-4,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"2502","2502",-0.28765762387176963,0.5261012802358955,-0.43637140973618926,0.8829414174183725,0.3778314824248241,0.2174523111217752,1.0312112152294368,0.8503700788070887,0.34526014381354386,0.8705696805109895,0.36545974551744465,-0.5010264148952821,0.020199601703904335,-0.012371736907379471,0.6531173693892107,-0.16064153471844378,0.03257133861128736,0.6654891062965902,-0.1482697978110643,0.6329177676853099,-0.18084113642234456,0.5051099349935413,1.3715960954062716,0.8664861604127267,0.8137589041076616,0.2105476975212497,-0.2904787173740324,-0.13022830605115132,-0.6312547209464334,1.9381958111936157,0.6514543226503378,0.618882984039054,1.2843720903356441,0.47061318622798964,0.340776003572401,1.501824401457423,0.9967144664638781,1.3193128271545653,0.653823720857968,1.4675826249656296,1.2867414885432815,1.3069410902471823,1.5974198076212147,0.9414813447297341,1.8079675051424644,0.5212260165991864,0.48865467798790263,1.1541437842844928,0.3403848801768383,1.161048397885022,0.6559384628914771,0.31067831907793675,0.27810698046665294,0.9435960867632431,0.12983718265558863,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"5595","5595",-0.23036878623311097,0.6452666023600031,-0.5200867797148305,0.9846018956514371,0.3040501596347127,0.3531266645821276,1.3258183383767275,0.8704564886834554,0.189904752666731,0.8190765320789914,0.13852479606226709,-0.5741408347739778,-0.051379956604460375,-0.16552536357245273,0.4540773828994382,-0.5067418062977325,0.11414540696798525,0.5590481367774345,-0.34121644272528684,0.4640318237261525,-0.4553618496932721,0.6805517360167173,1.3932173668529764,0.712665630836252,0.9370139229510102,0.21899414555719332,-0.3551466892167916,-0.16455586063545624,-0.7386966954094412,2.0778600072032596,0.6873167388049843,0.573171331836992,1.06364987488627,0.23195488911171225,0.3835500061926531,1.5577732274884362,0.8772214914717118,1.5046886753662605,0.92228365051783,1.845905118091551,1.3905432683982788,1.3391633117938149,1.694310001010603,1.2006385157315442,1.9133041465677998,0.522760878169521,0.4086154712015322,0.9895069639824214,0.0673990284762489,1.1742232212957795,0.49367148527905513,0.3037667326123241,0.18962132564433531,0.7249540673919768,-0.15159511708094797,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"3669","3669",-0.2281538131637717,0.5661877929576526,-0.4329238087802132,0.9600619598039195,0.2786173344033287,0.45329081223681555,1.2476324183582435,0.7233681767434952,0.04192355134290793,0.7568040327330579,0.0753594073324706,-0.44287755695937747,0.03343585598956267,-0.2032579270708581,0.3035132204962494,-0.4908283856251856,0.23669378306042077,0.5067711475671075,-0.2875704585543275,0.27007736450668673,-0.5242642416147483,0.6814446254005873,1.1996815896924353,0.5182369642918516,0.794341606121435,0.06488725066665779,-0.37799030629272323,-0.5339893456432456,-0.9768669026026231,2.166594744115894,1.0103027585921822,0.7736089755317614,1.280380123098869,0.48603851697743394,0.5988765963098963,1.7336709353356774,1.0522263099350901,1.3929857685841327,0.8862146210170323,1.6805562271384602,1.156291985523712,1.1897278415132746,1.5677181478059978,1.1143684341808076,1.6326053984726556,0.4763134129489437,0.23961962988852292,0.7463907774556304,-0.04795082866580458,1.1347943390257846,0.45334971362519383,0.4114261622822859,0.17473237922186513,0.6815035267889726,-0.11283807933246237,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"357","357",0.5781562531330025,1.468407792701953,-0.3393904277312103,0.40698567941827335,0.7101168126532507,0.31650616995901615,1.1322272465767682,0.6465449902243989,0.9911758295047548,0.021666668637202235,0.32093903154219916,-1.295950062137372,-0.6248783215872038,-0.3853190107810711,-0.29483950132181036,-1.1105605779395624,-0.23955931080613269,0.09047950945926075,-0.7252415671584913,0.33003882026539344,-0.4856822563523657,-0.34110323215745453,1.3176167307745743,1.6481209980635931,0.8157210766177592,1.1602177447122415,-0.13573231742512704,-0.4330302910600672,-1.7289803531974393,2.0900374495658482,1.1041020316102284,1.343661342416361,1.4341408518756218,0.6184197752578697,1.5932480357723051,1.7506470218346344,2.0739177518479366,0.7463761071494872,0.65589659769023,1.471617674307982,0.9859354179556128,0.3610570963684161,0.49678941379355024,0.0648444440108733,1.6570071585057882,0.6710717405501754,0.910631051356301,1.0011105608155582,0.18538948419780965,0.15739898606233638,0.4732365479503642,-0.48914600416207676,-0.24958669335593697,-0.15910718389668332,-0.9748282605144283,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"291","291",-0.17828758314639614,0.3508290283546849,-0.3049580048103806,0.6902782604685633,0.13359683150289925,0.3783938458192715,0.9075104573203454,0.7260584004961927,0.1693769715305251,0.35172834720690105,-0.20495308175876303,-1.0309683112574959,-0.37433005328928104,-0.33854991326165873,-0.026665498612370442,-0.5557821101134444,-0.03578014002762231,0.3118844146492883,-0.21723219685178208,0.34766455467692126,-0.18145205682415622,0.5566814289656641,1.382696658464397,0.8260152294987329,0.5291166115010775,0.9466564494487884,-0.08431186180870753,-0.05584187032371091,-1.0868101815812068,1.7434965335984849,0.7124801282919258,0.7482602683195481,1.0601446829688363,0.5310280714677624,1.0024983197724993,1.4385385287881078,0.8818570998224438,0.9952362652789404,0.683351850629645,1.212468462130726,1.0310164053065662,0.6566863520172781,0.7409982138259785,0.8616394337760376,1.687654663274774,0.6566382579682148,0.6924183979958372,1.0043028126451254,0.4751862011440515,0.4360402090156086,-0.1206412199500626,-0.2900181914805735,-0.2542380514529583,0.05764636319633709,-0.47147024830474393,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"732","732",0.09067104135377235,1.014548941435681,0.140096094889536,0.7735589850508617,0.22010403804024392,0.6441259883643831,1.5680038884462917,1.17980301926465,0.6263480722540429,0.7245299925292237,0.17107504551860941,-0.4498569198161455,-0.45527302673542636,-0.049028992521630954,0.08040400416484061,-0.8434738959170716,-0.4062440342137883,0.12943299668647512,-0.794444903395437,0.5356770309002741,-0.3882008691816381,0.5534549470106143,1.1743869123453585,0.6209319653347478,0.9238779000819122,-0.016411697826441696,-0.46626861764257654,-0.77666239508914,-1.2265193149052749,1.8109532125449839,0.7712462881698556,1.1774903223836546,1.3069233190701262,0.38304541898821043,0.7602506972627054,1.9510493074345057,1.397594360423895,0.6334628901613328,0.5040298934748613,1.4279077935567699,1.0397069243751318,0.5844338976396983,1.0507025152822713,0.4133588521210889,1.0342908174558367,-0.005416106919291508,0.40082792729450745,0.530260923980979,-0.3936169761009367,1.1907986101717931,0.6373436631611824,0.010995590907143082,0.41723962512094204,0.5466726218074136,-0.3772052782745021,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"4505","4505",NA,0.4944224261858139,NA,NA,NA,NA,1.6538746209723776,3.1088345919549383,1.8128310477995058,NA,NA,-1.0995991286389923,-2.6422260996892284,NA,NA,-1.860981816070705,-1.7293485419067096,NA,-1.4565815062921033,2.3367459145807885,0.6556975620447787,NA,2.250137125633003,0.4913756778912699,0.5507710819883087,-0.45040941304643667,-0.9331092906395995,0.9292040858459529,-1.7780639142951955,0.8433026170287263,-0.2743826329050023,0.45783900297073643,0.4867842592940157,0.44478868863595267,-0.2965618763762201,0.9419887167648255,0.7811954408378519,NA,NA,1.4761067272332546,2.332597445639209,NA,1.4465839254756503,NA,1.7723776765040782,-0.8483343026985963,1.7136589767496773,1.3507896402322004,-0.44375402095036165,1.1601207276968033,0.6372701534014595,-0.9504622263508793,0.9648052234076125,1.3370268506288738,0.9081652474193582,NA,NA,NA,"2","1","4","4","4","4","4","4","4","3","1"
"85","85",0.4999402024485562,1.2739628949243027,1.0967298391498943,1.3177307027044982,0.5452418659573226,1.0422250174364933,2.2142449359446097,2.2532537728968514,1.1898745004915874,1.8636088590093713,0.7209326727200178,-0.9353732154820733,-0.634036199811927,-0.14891253779598657,0.30446567839729255,-0.7805759333244211,-0.9611647670032255,0.14941766341124918,-0.7189643595018609,0.8851645308888365,-0.14653973351249405,1.2726077432681535,2.634909674546421,1.6681101922460222,1.0823295183229575,0.6083039568221231,-0.3270692586599502,0.02422807743762334,-0.91114513804445,1.6153192741658806,0.2771089382325229,0.9586067515755623,1.3300192411191851,0.13056920472002886,0.5840758793844998,2.1562447237184728,1.6955302570528126,0.6648708727674126,0.37161484895513297,1.5591172640208733,1.205292560589296,0.7192591738957219,1.0265481115930903,-0.13791178576133944,1.6575513180150452,0.30133701567014626,1.0968059418618878,1.4035487013544028,0.1547972821576522,2.066330439361618,0.9391827972033546,-0.30696694115197687,0.5104500064430546,0.8157839779251219,-0.4535066746644709,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"2996","2996",0.7419293301945196,1.4619380469423753,0.9575298617611558,2.380435362177579,1.1071427824259565,2.0757881762019643,2.8049794599555753,2.4024738222215056,1.3905935888500238,2.313097137454932,1.1678015217097553,-0.18944462968985576,-0.17156139656951908,0.10876485878142006,0.5554239319599432,-0.29421232344990855,-0.2803262553509427,0.3523019102515832,-0.4029771822313357,0.6802265645918624,-0.12265092688039658,1.2321000172943712,2.4689578069390663,1.5514238487547303,0.7623134328939614,0.2608621430091027,0.07141751331924695,-0.13176840527294686,-0.3212130349628026,1.848245784051528,0.1496516383932871,0.42997789374422624,0.7896568617636177,0.02700071151289407,0.3926305482820496,2.9693528247505263,1.5223023190814189,1.3919294298778482,0.7974372381086852,1.7044976395994986,1.8740830772054018,1.6298506956832703,1.0896604326063333,0.10627414888793041,1.89389772524952,0.017883233120340236,0.29820948847127937,0.7002200451764544,-0.1047676937600528,2.3296209762937536,1.2198093045399432,-0.24297890988875892,0.037347345462180215,0.4330287500894592,-0.36562983676915195,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"10411","10411",-0.4865369363921488,0.9607995740120252,0.7945585904244901,2.5624930944284685,0.6231151081402544,0.19066269980896067,1.8458482469392656,1.9188208708407117,0.2855227019781914,0.9577428665583128,0.033026881693043464,0.6249043191990893,-0.2649716019078667,-0.6468344403808466,0.5338938109451341,-0.9594642164625604,0.38186283847297986,1.490576567491967,-0.31262977608171383,0.9003411903747605,-0.6944926145546937,1.0562806539596963,0.9497323538017497,-0.25165843562749757,1.5347078642249343,-1.1359362716830184,-0.8525447989782045,-0.4457104774524687,-0.2867796262773652,0.4437492825915008,0.02180802436949847,-0.3600548141034814,1.003967838837557,-0.6726845901851952,-0.5657651727008393,1.1649187623652502,0.30934166755718095,0.7722796700871051,-0.39832268362446044,0.952352828150147,0.8783518325198543,0.3973735478858522,1.4402827178238802,-0.2809680797995213,0.8377200655591039,-0.7842409649812225,-1.275123984695206,0.4085230764882688,-1.5999980552131703,2.308307204866093,0.8680133000002677,0.5875731970703342,0.20571035859735431,1.4526070628801158,-0.10691941748435951,NA,NA,NA,"1","4","4","4","4","4","4","4","4","4","4"
"887","887",-0.9671884435107998,0.5738370699423072,0.6233278407632028,1.6985252083893023,0.08215243539449801,0.47483174898341574,1.9065499613858883,2.045452433521529,0.23199444512192358,1.1997139377952166,-0.452561773669629,-0.9203910169982166,-0.6845562187915526,-0.5347142090641341,0.5953812165596055,-1.0263988436119327,-0.14984200972742556,1.1117048693751599,-0.4916846345478021,1.2661635149019723,-0.3418426248203801,1.699024405512752,1.9087017101197183,0.4678292433285911,1.5849542861994657,-0.41266617891898605,-1.3330571959172062,-0.3832472293838869,-1.303638246382107,1.8030500348650875,0.6190820275905544,0.7689240373179729,1.8784085874309788,0.2772394027701779,-0.02941894953509916,2.9115880356435824,0.851076472712478,1.0341259975471075,-0.0915143888428922,1.5258106320949167,1.183968007274533,0.4994117884829805,1.8324689844001796,0.9519735621526024,1.4198028054812006,0.23583479820666753,0.385676807934086,1.570264841053369,-0.106007826613709,2.3310080060442075,0.88049542224757,0.6485009771256465,0.7983429868530649,1.9571468460424875,0.3066583523052664,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"13815","13815",-0.06786674466167852,0.7028639876903426,NA,0.9974988100323934,0.4624747585043387,0.3468863081934366,1.2751972120464963,2.25205535992027,0.4845277692360206,1.0705787923250263,-0.08193636089838918,-1.3240703657248325,-1.16041574725838,-0.8510878194168399,0.10268512408612906,-1.0610624586288893,0.024626300203543394,0.6432406246801996,-0.21742714119817563,0.665630102691857,-0.24205344140171903,0.49302532731825366,1.4638640792482853,0.8236752817099848,0.6739870362846645,0.07721306682353557,-1.0074472345498506,-0.23147527256636025,-1.3012430179414487,2.419992786371207,0.5952561738066962,0.5706298736031563,1.1124439243269642,0.3532027324049807,0.30868833938989226,2.445245720192858,1.0533766198388932,0.7749900868498614,0.5734956710971169,1.7350657396737112,1.3169551976437361,-0.8862648232481973,1.8255273850752651,1.238503013234162,2.5860893138996275,0.36378090124033946,0.3391546010367996,1.0032779660072322,0.12172745983862043,2.1121791645634325,0.7683860847789816,0.2865678344168039,0.26194153421326405,0.9261080090854286,0.04451439301508486,NA,NA,NA,"2","2","4","4","4","4","4","4","4","4","4"
"12474","12474",-0.16427796811074558,0.08508958173623782,1.2936523290094328,1.530578195941363,0.3968632354561734,0.41991806548111654,1.991455945316325,2.4508824445951056,0.7573910899910068,0.7965119585725269,0.17376447285688812,-1.5090975292213358,-1.8966449581996514,-0.7556625605048097,-0.3248701039192383,-0.511133557698404,-0.4629962873080231,0.39766341646709336,-0.4425777295007407,1.0502322352912294,0.6266102824518747,0.8084551081117617,2.2760665106725,0.8099486493042853,0.646367239664464,-0.013860337580652526,-1.259842978030921,-0.2344853718787654,-0.8613057140310794,1.151191082034245,0.14647604769502465,0.8020892623024594,1.1101258869453048,0.8167828539157469,0.22062503429811287,2.1155875797608275,1.0434466457370988,0.9061589235841225,0.0332474513721408,0.19702279794359256,1.4075913739779544,0.6657224010473719,1.0939812441506263,0.19911927400874418,0.7997629838002105,-0.08800932418374074,0.41513461933078943,1.0786610617819825,0.4023479325392323,2.2881346862375196,0.7022563904329715,-0.07414898660308467,0.3869705956831737,0.8791613987664562,0.48148380302137994,NA,NA,NA,"2","4","4","4","4","4","4","4","4","4","3"
