"ID","Label","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","control_15wks vs control_6wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"1185","1185",NA,NA,NA,-1.7792342891058777,-1.3710201862736806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9950708228394127,-0.1830081806655599,0.47997517615274177,-0.18661261289258846,0.17342407511398328,0.5855927808606793,1.346393781122167,-0.05494366790163596,0.39674195337832074,-0.4427511548154257,0.6237765583270303,0.18057749495221032,0.008387066588309011,0.8766611552327035,0.6777311711745142,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13705171943127326,-0.028764803910021897,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","2","3","2","2","2","1","2"
"2074","2074",NA,NA,NA,NA,-1.0287474141309545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4429060743233695,0.8439739124801555,0.8820940949733984,0.09351103209862544,0.5611414236356431,0.696577836748201,0.07350418481213694,NA,0.12284618036155592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44185643301640454,NA,NA,NA,NA,NA,NA,NA,"2","2","2","2","2","1","3","3","3","1","2"
"3777","3777",NA,NA,NA,NA,NA,-1.6172517807520848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9461493443134117,2.744298255969925,1.3894441481225286,0.4510946360271326,-0.4635554370595436,1.5192611652023302,0.5795882076023311,1.0017032725441517,1.1076227350040853,NA,NA,NA,"1","3","3","2","2","3","3","1","2","3","1"
"6099","6099",-0.36260164755630697,-0.8727886846522139,-1.3264219652458635,-1.5436371521179382,-1.0680727860871713,-1.616805071828825,-1.6622661181205132,-1.6404483077838456,-1.4988833474722938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7844842885289225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","1","1","2","1","3","2","2","3","1"
"6045","6045",0.8804488079560322,-0.03979928623969187,0.07292711314314104,-0.9635259746910982,-0.7967118017393915,-0.4727838521444383,-0.7404458991056941,-0.9731909283240299,-1.2846827104703422,-1.6208947070617263,-0.7006466128659952,-0.8133730122488316,-0.11272639938284001,0.8075216948128912,-0.5442368113646552,-1.2448834242306503,-1.3576098236134904,-0.9333916420843309,-1.0461180414671674,-1.853639736280062,-2.1651315184263815,-0.9202480941957312,-1.2022398855353984,0.31149178214631945,-0.23274502921833218,-0.009664953632931628,-0.3211567357792511,0.2230800755854041,1.8439747826471304,0.9237266884513993,1.0364530878342393,1.677160609695438,0.05626590263371156,0.7569125154996996,0.8696389148825396,-0.16681417295169254,-0.17647912658462417,-0.4879709087309507,1.1925749319024668,1.0257607589507742,-0.6513998507446637,0.2688482434510675,0.15612184406823104,0.22904895721136853,1.5137316676817179,0.9694948563170662,1.3532326601004705,0.4329845659047358,0.5457109652875758,-0.49074212254665994,-0.32392794959496385,0.7018328093558068,-0.5004070761795916,-0.8118988583259146,-0.26766204696125584,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"6159","6159",0.7495241175418244,-0.7199834920978354,-0.4281651448907624,-0.6662499115455347,-1.5316038864687087,-1.186461139840013,-1.0131877876279916,-1.5577963953088378,-1.1357496991593763,-1.762711905169816,-0.2932042955301526,-0.5850226427372291,-0.29181834720706945,1.1776892624325903,-0.12256191153137763,-0.4157662070615338,-0.7075845542686103,-0.8378129032109953,-1.1296312504180719,-2.307320512850662,-1.8852738167012006,-1.4695076096396598,-0.7154178758445084,-0.42204669614946155,-0.5446086076808392,-0.8915464837632996,-0.46949978761383804,-0.34693787608245685,1.415774029087359,-0.05373358055230071,0.2380847666547723,2.281128004010533,0.5184160988407172,0.8116203943708733,1.1034387415779463,0.865353974923174,-0.026192508840125583,0.39585418730933597,-0.17612860791879115,0.6892253670043829,-1.5919026370061502,-0.12239502736648689,-0.4142133745735599,-0.8423785194643258,0.29337117969504334,0.1708092681636728,1.9359852573818372,0.4664776477421775,0.7582959949492505,0.5202112282944782,-0.34514274662869227,0.34408262037568704,-0.3713352554688214,0.05071144068064015,0.17327335221202134,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"136","136",0.007005870462972297,-1.1700729062753439,-0.7151678115054629,-1.5278459256417776,-1.7472341317093658,-1.7359796587125231,-0.7863052452308317,-0.9433701613217416,-1.248243306298324,-0.7933111156938075,0.3837676610445122,-0.07113743372536874,-0.45490509476988095,0.7221736819684352,-0.4619380610674959,-0.07817040002298015,-0.5330754947928611,0.22670274495360232,-0.22820234981627863,-0.9503760317847174,-1.2552491767612999,-1.1770787767383197,-0.2032972834460267,0.30487314497658247,-0.15706491609091344,0.584475764320036,0.27960261934345354,0.7415406804109459,1.5348517961047499,0.35777301936643013,0.8126781141363146,1.754240002172338,0.9609288864785341,0.5771612254340219,1.0320663202039029,0.21938820606758824,0.8038639703876242,0.4989908254110418,0.7877730477660627,1.007161253833651,-0.7470787483386907,0.43000002839962903,-0.024905066370251916,-0.7400728778757149,0.5081704284226056,0.04623236735511327,1.742985529175506,0.5659067524371864,1.0208118472070709,0.20813373307075622,-0.011254472996832021,0.9959067808368189,0.7926094973907922,0.48773635241420976,0.9496744134817021,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"4920","4920",NA,NA,NA,NA,-0.8723387340462629,-1.0012246214021339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5571015268599275,0.6271158509506094,1.5400094948169887,0.7401494133865398,1.5931665814563019,0.4756189080681068,0.5322703117463838,NA,0.322966045192441,NA,NA,NA,NA,NA,NA,2.5695183547010316,-0.16974191164563734,0.6146667539679918,-0.5246999956534601,0.47362041712279535,0.96803112952907,0.48015563412613105,0.7584918824058882,0.9982356586101844,NA,NA,NA,"3","1","1","2","1","3","1","2","3","3","2"
"505","505",NA,-1.9600156770918034,-3.067150536421842,-3.957393137841997,-1.1703688550293805,NA,-1.292649508859835,-1.9931089916375733,-2.4996511384028537,-1.1334461071045254,-0.3562688404905394,0.7115197396777582,0.9270124389966838,3.0670806424105486,-0.564847272551205,-0.5892476010641836,0.1484463030364367,-0.42282384038356113,0.7682610818663917,-1.8718390431285172,-1.7725468554075974,-2.5994804143436507,-1.285389648288735,-0.014221655448189097,-0.4192659252616764,-1.072173070153891,-1.6474122459321094,-0.7235097241347539,2.0969281114898912,-0.7066519097105655,-0.5935079688066658,2.242869650495283,-0.43156076430631884,-0.5795507398531328,-1.2758512833856805,-0.12155866930888237,-0.1371887374308436,-1.800680018074182,0.8537710727309609,0.07250304311619615,NA,0.6745887578785705,2.288505131183822,NA,0.974802562708966,0.9148517867414512,NA,-2.690038568510543,-2.7991328023034043,-1.621870756183366,-1.8546024015818965,NA,-3.1877762765650157,-1.587112054044777,-1.4304250260849436,NA,NA,NA,"3","2","4","4","4","1","4","3","3","3","2"
"5108","5108",NA,NA,NA,NA,NA,NA,-1.3278525048454597,-1.5036954710324792,-2.4946327037739238,-0.07391405652975536,-0.8844618227153411,-0.660183538828079,NA,NA,-1.2092062230315044,-1.7038579419844417,-2.0101982853326845,-1.2359188308067885,-1.6429117735968433,-1.614373826913912,-2.012893653017919,NA,-1.4685794269943244,0.5863423291733696,-1.0133102821018234,-1.376298337377854,-1.3474627268688941,-0.2267784620049369,NA,NA,NA,NA,-0.8383546911038771,NA,NA,NA,-1.7987887283712816,-0.6466256990165604,NA,NA,NA,NA,NA,NA,2.157327971120452,1.2354273421116986,NA,NA,NA,NA,NA,NA,-2.04219896214747,-1.3860438861573563,-0.8751065108166003,NA,NA,NA,"3","1","4","3","1","1","3","1","2","3","1"
"356","356",NA,NA,NA,NA,NA,NA,NA,NA,-1.7334376036630168,NA,NA,NA,NA,NA,-0.8123624711418351,-1.2509397567449838,-1.3757762773330562,NA,NA,NA,-1.6232110713571544,NA,NA,0.9859994873930731,NA,NA,-2.145420764614883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4448612478148384,NA,NA,NA,NA,NA,NA,1.771339835332057,NA,NA,NA,NA,NA,NA,NA,NA,-2.0265010213996213,NA,NA,NA,NA,"1","2","4","2","2","3","2","3","1","1","2"
"3431","3431",NA,NA,NA,NA,NA,NA,NA,NA,-1.683783690689939,NA,NA,NA,NA,NA,-0.7555280052062194,-1.1969206476796472,-1.4987466034818198,NA,NA,NA,-1.7491366457556374,NA,NA,0.5789406321073685,NA,NA,-2.2798032418483167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1801157164888352,NA,NA,NA,NA,NA,NA,1.962181957620599,NA,NA,NA,NA,NA,NA,NA,NA,-1.2903924893815315,NA,NA,NA,NA,"1","1","4","1","3","3","1","2","3","3","3"
"2054","2054",NA,-2.5674521066947076,-1.1497400724870914,-4.18879313120085,-0.5499549062295301,NA,-3.0738778178424795,-3.163529326483813,-3.3869129561679365,-2.405396694051035,-1.4635818961345954,-1.7107054963069679,-0.11079444400924388,0.8233106563310066,0.07209941957834332,-1.5148646423427046,-1.9219986634510455,-1.1351041074351684,-1.1469561063079539,-2.352245578551795,-3.1788319700949437,-1.3590086125277914,-1.3984321427935313,0.5703486805740212,0.17354431885861388,1.3687202870737636,0.6542080340607548,0.8494238369899492,5.181257939386182,2.8435694893217125,2.187693076658107,2.072524764551453,-1.7438665145884862,0.784604063722476,0.056033359269260785,-2.8438525092045275,-1.7862519583283039,-1.4191162574954248,2.9900698317426233,0.3461438037667399,-0.1172151859647208,0.6365485511030684,-0.1697835654248685,-1.1109749606744366,1.7303269901806395,1.7137044872814329,NA,-1.740857507452727,-0.7637712785120492,-5.0191204506577645,-1.217311255170742,-1.5838116275743932,-2.4455941854946985,-3.3870276712584264,-3.5752702869996895,NA,NA,NA,"4","3","4","4","4","3","3","4","3","3","2"
"2417","2417",-0.12681207046807685,-1.2220954349718127,0.641416719347859,-2.7449958741737177,-2.271365280790956,-0.9487880318542281,-1.9516836705431118,-2.996944846024263,-2.7503174824065084,-2.837192067931369,-1.1706659827615553,-2.1385803219485027,-1.640052770522793,-0.13664937950896316,-0.4445380129045162,-1.2782225939271221,-2.4978127049997454,-1.2447312135074782,-2.3664588633308163,-2.335049192002053,-2.681306653710582,-1.37959481853553,-2.3744304502475906,0.32799410451826816,-0.044256642071662355,-0.08519997993752781,-0.40218508938700737,0.1702196910254905,2.553795671593708,1.310975292343251,2.1081542751597553,2.452610177364953,-0.3078899707412823,0.6265748503934887,2.1456754522139683,-0.3353087800462653,-0.42050875998378956,-0.7206341010927204,1.6481876545776508,2.0125540490687435,-0.8490616191238018,0.8915030642084254,-0.11883576111645411,-0.16865427301659253,2.4768549699597777,2.3573380973117466,0.8080485650736371,-1.2287032555976296,-0.5530435632796156,-2.9604162538604797,-1.8574685089039669,-0.5766422910429618,-1.7086874920727801,-2.0592953472150377,-2.581367212032678,NA,NA,NA,"4","3","4","4","4","3","3","4","4","3","3"
"5889","5889",0.8344808532039476,-2.195996402245118,-0.7164236021960839,-2.1228627190671645,-2.3699063852612454,-0.49748867034864475,-2.5561763773832524,-2.3036906729831585,-2.052867790295963,-3.554742936641418,-1.447130054640617,-2.1132944152230593,-0.7749996664159866,1.679868261095514,0.09457992375220314,-1.3907729807195288,-1.8566750236064635,-1.055090687026869,-1.8298607913504341,-2.364409757503136,-3.093189370035862,-2.0343322586600436,-0.23146538463770838,0.3109341764735909,0.3920393676137479,-0.04649719640906014,-0.3672549599930406,-0.43853656402280805,3.582493772352862,1.008593490617809,1.7444676012003661,4.394483631455753,-0.5634350219781368,0.8836950326624802,1.1569843176627295,-0.12489845795532872,-0.17139565436438886,-0.4371580625189502,0.1849681882286518,0.060069730273323074,-2.7566235897416007,-0.8236253023891571,-1.2108970131855443,-1.847887853403961,0.4911796676062288,0.6235047522514598,1.9456892448022565,-0.6535629511587651,0.033643823811082996,-1.6621564417765775,-1.5372579838212452,-1.4771882535479222,-1.7086536381856376,-2.046568402385141,-2.1006930057993856,NA,NA,NA,"4","3","4","4","4","3","4","4","4","3","3"
"2851","2851",2.75256404713161,0.3828038203851669,0.7118966344108664,-0.5249428498950977,-0.09061399869543507,1.942869714863555,-1.2256848400949707,0.20092646836279826,-1.3283640288084833,-4.134022334588131,-1.2689630257295796,-2.049509034476074,-0.7408995565102003,1.3408102662308146,-0.10267918871351256,-1.8152212087143802,-1.9942041356019722,0.1030360631354803,-0.4959812758041551,-1.8953959479521885,-4.064843836993941,-1.5173000902856764,1.1021989807592512,1.5379780858317709,1.9307330201624389,1.065514412674542,-0.8034211789133856,-0.700741990199873,1.4718660092164022,0.6782726032213944,1.347792790083144,1.8500162615482623,-1.1350708413995392,0.2242281438402216,0.7826998694607958,-0.43432885119966613,0.5559796735108868,-1.2377500301130517,-0.20090546443428892,-0.6352343156339515,-2.710537830371255,-1.0989919287451748,-1.6701994557917885,-0.7258483143293866,0.6025157144790967,0.4998365257655806,-0.5266947050733997,-1.3836751838412624,-1.0222414866356928,-2.500542260131656,-1.4460513166900988,-2.5473161073566963,-1.6693020519191322,-3.167678519834464,-3.1394538816062187,NA,NA,NA,"4","4","4","4","4","3","4","4","4","3","4"
"1968","1968",NA,NA,-1.0751103828315287,-1.4887075209745007,0.4232168808119212,NA,-2.0014483913621675,-0.5039961684886833,-2.94466765063075,-2.661541580222636,-1.3321771295474036,-0.9698743805755825,0.46953293415767305,1.9765314980589288,0.29197592969347497,-0.946708129355315,-0.8461906354543451,0.34587647640706365,0.6210250786071327,-0.8999674875299064,-1.9843994165695378,NA,0.5462893480392665,1.3097026246636432,1.8198209598044173,0.27792376699268573,-0.5359371870095373,-0.970586615286301,3.0226741793626317,1.0713136526283407,0.22802398834664928,-0.04621568859905523,-1.7022504375161311,0.33255366837065026,-0.997651802036593,-0.6186840305923766,-0.6797342569968059,-1.5276522759306772,-0.13524173959109476,-2.131272389271569,-2.0779032882540314,-0.4223048008913466,-0.5260441383678796,-1.5355728839665126,0.5526614138069235,0.342070346898975,NA,NA,-0.5001110760524377,-1.833340586271781,-2.0107160171957172,-1.5298831964893154,-0.6965663423785635,-2.3943433660332047,-1.5243662547319694,NA,NA,NA,"3","3","4","4","4","2","3","3","3","1","3"
"5185","5185",NA,NA,NA,NA,NA,NA,NA,NA,-2.9219603623952946,NA,NA,NA,NA,NA,-1.625768469608989,-1.6604422454468768,-1.6996147904299583,NA,NA,NA,-1.4334152282198822,NA,NA,1.173765042643879,NA,NA,-1.0903146266697092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2069479349734742,NA,NA,NA,NA,NA,NA,1.88802985851623,NA,NA,NA,NA,NA,NA,NA,NA,-1.6540136165417891,NA,NA,NA,NA,"1","1","3","1","1","2","2","1","3","3","2"
"605","605",NA,NA,NA,-0.26342067475356146,0.20907343875315654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16283848745828422,-0.9631911110392082,0.4569074055328848,-0.2953239048750085,0.45418964719448596,0.29257121395323793,0.11763827653140346,-0.7944141147835886,-0.9683756550538423,-0.6759736495047939,-0.5844746572586246,-0.09933107470698133,-1.0199735807606896,0.3761863887041983,-0.5417347412623137,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7325777646381884,-0.2277333209376664,NA,NA,NA,NA,NA,NA,NA,"2","1","1","2","1","1","1","2","1","2","2"
"3107","3107",0.05970825493626464,-0.2599463080966835,-0.01819398892175883,-0.23375329764946784,-0.3213247811714446,1.4906174485631283,-0.7067950444807991,1.050490788636946,-1.2243767223999704,-0.665512365513063,-0.551885083995515,-0.62634352152714,-0.24175231917492823,0.07790224385801992,-0.5390156835804873,-0.9644304143032834,-1.2061827334782151,1.2698914219268254,0.9469570350165313,1.2896247517372466,-1.2840849773362315,-0.31965456303294104,0.4159052031195003,2.6578326502764646,1.2970490906338519,1.3281059785391989,-0.9906234247505061,-0.5084386255832385,0.2934615525857289,-0.026193010447212117,0.21555930872771256,0.3810330361077092,-0.4154886246157936,0.06137847307476463,0.3031307922496893,0.08757148352197675,1.0719594219390984,-0.9030519412285258,0.8170832442549774,1.5385988891401041,0.30147336324438,1.1239455471230961,0.4302780549119305,1.0545911732534599,1.5199060610166164,0.7504746105089772,-1.9384344832600107,-1.6455148014621734,-1.1013964008711916,-2.220860510682048,-1.6038952376910238,-0.7726460911571316,-1.3729769946674786,-2.5782695445825965,-1.744379867641893,NA,NA,NA,"3","4","4","4","4","4","4","4","4","3","4"
"324","324",NA,NA,NA,-1.379247809918148,NA,NA,NA,NA,-1.6206953226510983,NA,NA,NA,NA,NA,-0.6903148551545293,-1.121913527992021,-1.7359218504632103,NA,NA,NA,-1.494574391826152,NA,NA,2.42961947710263,NA,1.0334764172391466,-0.8113211875050261,-1.2790786825358822,1.2643963494723103,0.5215187013183531,0.03925139850336734,NA,NA,NA,NA,-1.7697137380882175,NA,-1.8075210395118084,0.4707148813204789,NA,NA,NA,NA,NA,1.5716479239024856,NA,NA,NA,NA,-1.9200780876733212,NA,NA,NA,-1.9291195187158756,NA,NA,NA,NA,"3","1","4","3","3","2","2","2","1","3","1"
"3535","3535",1.246260600301163,1.2199168015563018,-1.7366534118614005,0.6148501361257601,0.7616198845751327,0.9538363409169968,-2.2059910898866306,0.5158096652390967,-0.32802179741304016,-4.047257808629649,-3.0184834987283864,-0.4305259321087256,2.5075834211340364,2.9693492212983834,1.372806655018504,-1.3602340019458943,1.0187674776246674,-1.3323247147677648,1.7712494493440758,-0.49740455677811823,-2.250486032923753,NA,2.3861813863396435,0.2122471195281186,1.926421806219441,0.7823483389366395,0.57111343605645,-1.4111105447193957,2.821551741838327,2.359215903123296,-1.2072143689953805,1.111323916831612,-1.703931023491954,0.7806866850967538,-1.9284829953071885,-2.0667067780918664,-0.49677840866580425,-0.765011327149395,-0.8391104809306,-2.7476183048192198,-4.321989976812368,-3.8862481942803733,-0.6798082874884166,-1.9193015427976832,-1.32464092460447,-0.018754291966427417,NA,NA,-3.7482849406075243,-2.116641323520774,-3.43707157990319,-4.398456279581206,-1.2537088190183958,-2.7777286390542617,-3.5743551644606626,NA,NA,NA,"3","4","4","4","2","2","4","4","3","3","3"
"2165","2165",NA,NA,NA,-0.8187861383573694,NA,NA,-3.592380139140932,-1.3610401712745492,-1.7202842983806832,-2.6269018047565353,-2.777876337686326,-2.3112749576997693,NA,NA,1.0096506032479766,-1.9957348335421337,-0.9979751894844497,-1.9100098337384104,-0.5713150355877303,-2.531665545713036,-1.602860381648341,NA,-0.5684937252282793,0.0964807607469993,1.5381083678647194,-1.5195164364384617,-2.0068692768669614,-2.6782097125797613,1.0161966507270712,0.5780745088591175,-0.8982371203187647,NA,-2.222677047471528,NA,NA,-1.6381869481565765,-2.817075932746196,-0.6960388266329538,-0.31879429517954705,NA,NA,NA,NA,NA,1.0271237752076061,1.9902224879482233,NA,NA,NA,-1.408981474023701,NA,NA,-1.686972067583472,-1.5763083730025471,-4.162522184104658,NA,NA,NA,"3","1","3","4","3","1","2","2","2","3","2"
"1513","1513",NA,NA,-0.7548920785027171,-1.308689642066664,NA,NA,-2.330419516709746,NA,NA,-2.5355804281770524,-1.6395245236515805,-1.8535382187571798,0.21599873181609297,2.344981026754061,0.7741933756143489,NA,-0.27864230263946865,NA,0.5398461662231071,NA,NA,NA,NA,NA,3.5816079140965016,1.1969147858641485,-0.8158787154355593,-1.0911848668794129,1.0735677988175816,1.5597649224437298,-0.33056745365937346,NA,-2.769497549275936,NA,-1.078988500932013,-1.5760281017650435,NA,NA,2.07662752405011,NA,NA,NA,0.2158560769215292,NA,NA,3.1602748633754736,NA,NA,-1.7626783175656335,-1.672010995927451,NA,NA,NA,NA,-3.5308013826444125,NA,NA,NA,"1","1","3","4","3","1","3","3","3","2","3"
"2659","2659",-0.5364170737128724,0.4535135084638533,-0.24993936655402038,0.06441691127886529,0.5203211375543706,-0.27251646747218317,-0.40826703997661085,-0.7189500833864315,0.3416029252289263,-0.43818911087316437,NA,NA,NA,-0.8243650024471911,NA,NA,NA,-0.293507204496926,-1.8979666714163557,-0.5600991526523771,-0.0494543369683349,1.1165114204271163,-1.4370699191297938,-1.0998590100280445,-0.25511777857132145,-1.0184348687009432,NA,NA,-0.044153948694219736,NA,NA,-1.367782553666963,NA,NA,NA,NA,-1.3414042465873752,NA,NA,NA,0.30876095728471853,NA,NA,0.6119048823848523,NA,NA,-0.3536394187930654,NA,NA,NA,NA,NA,-1.5686664217567028,NA,NA,NA,NA,NA,"3","1","1","1","3","3","3","1","2","1","2"
"5254","5254",NA,NA,NA,NA,NA,NA,NA,-2.2854560591685686,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7953372491807187,-0.4143282352040174,-0.915025659270416,NA,NA,-1.1080112104003454,-0.908887014996008,-0.3468576678852884,-1.390138958876122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7794704631713252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2007907223234042,NA,NA,NA,NA,NA,"3","3","1","2","1","1","3","1","2","3","1"
"895","895",NA,NA,NA,NA,NA,-0.06774690713133324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.623928626762579,-0.7213561955672532,-1.0895394385191999,-0.12893530932554675,0.21043286342900025,-0.5471115367180222,-1.2039724751366592,-1.4492925553454565,-0.8763086323676319,NA,NA,NA,"2","2","3","3","2","1","3","1","1","1","2"
"5960","5960",NA,NA,NA,NA,NA,NA,NA,-2.388933469070503,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8131732461816554,-0.6584071467007142,-2.248594679857284,NA,NA,-1.1090231617135125,-1.1278533834233002,-0.99919615332783,-0.6125872383148732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1387693438269864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3548656860621477,NA,NA,NA,NA,NA,"3","3","1","2","1","2","3","1","2","3","2"
"4028","4028",NA,NA,NA,0.13273859177107283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5685184673264096,0.15867562691516568,-0.17248204578590176,-0.10312499096745498,0.33484295542282183,-0.14553435606931941,NA,NA,NA,NA,-0.6334689915099929,NA,NA,0.4733451463246183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6113096954486252,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","3","1","1","2","2","2","2","1","2"
